customer_id	age	age_group	plan_type	customer_value	subscription_in_months	complain_registered	lost_customer	nb_call_seconds	nb_calls	nb_lost_calls	nb_sms	nb_distinct_numbers
Client2063	30	Group_3	PayAsYouGo	790.16	36	No	FALSE	14835	219	20	47	30
Client2064	30	Group_3	PayAsYouGo	2016.44	36	No	FALSE	2790	21	0	476	6
Client2065	25	Group_2	PayAsYouGo	1334.52	35	No	FALSE	15180	176	4	143	28
Client2066	30	Group_3	PayAsYouGo	967	35	No	FALSE	6195	80	0	179	24
Client2070	25	Group_2	PayAsYouGo	2026.08	35	No	FALSE	7203	121	0	377	41
Client2071	30	Group_3	PayAsYouGo	468.32	35	No	FALSE	11160	148	2	4	45
Client2072	25	Group_2	PayAsYouGo	746.19	35	No	FALSE	6413	69	3	101	35
Client2074	45	Group_4	PayAsYouGo	255.425	34	No	FALSE	10130	87	16	0	40
Client2075	25	Group_2	PayAsYouGo	337.725	34	No	TRUE	5513	92	8	19	22
Client2076	30	Group_3	PayAsYouGo	102.04	32	No	FALSE	2535	16	0	0	12
Client2080	30	Group_3	PayAsYouGo	55.28	34	No	FALSE	1363	19	0	0	4
Client2081	45	Group_4	PayAsYouGo	181.775	31	No	FALSE	6480	91	0	7	20
Client2083	55	Group_5	PayAsYouGo	0	34	No	FALSE	0	0	0	0	0
Client2084	25	Group_2	PayAsYouGo	720.09	29	No	FALSE	15770	232	20	0	78
Client2085	25	Group_2	Contractual	1492.65	32	No	FALSE	6660	110	1	264	31
Client2086	25	Group_2	PayAsYouGo	157.005	34	No	FALSE	3413	76	0	0	26
Client2088	25	Group_2	PayAsYouGo	869.49	34	No	FALSE	2475	47	1	168	21
Client2089	25	Group_2	Contractual	883.8	25	No	FALSE	1010	30	0	186	9
Client2090	45	Group_4	PayAsYouGo	89.9	24	No	FALSE	1263	33	0	23	66
Client2093	25	Group_2	PayAsYouGo	96.57	23	No	FALSE	920	26	5	12	11
Client2094	30	Group_3	PayAsYouGo	123	23	No	FALSE	2920	55	0	1	21
Client2095	25	Group_2	PayAsYouGo	157.95	16	No	FALSE	1390	20	0	21	12
Client2096	15	Group_1	Contractual	771.21	15	No	FALSE	6087	135	11	78	40
Client2097	45	Group_4	PayAsYouGo	384.8	13	No	FALSE	8627	165	7	66	38
Client2098	30	Group_3	PayAsYouGo	199.44	14	No	FALSE	2547	39	3	24	17
Client2099	30	Group_3	PayAsYouGo	996.76	7	No	FALSE	4085	34	0	208	8
Client2100	25	Group_2	PayAsYouGo	53.775	7	No	TRUE	1182	13	0	0	5
Client2101	30	Group_3	PayAsYouGo	238.08	40	No	FALSE	4675	77	13	12	19
Client2103	30	Group_3	PayAsYouGo	1576.96	39	No	FALSE	2758	66	15	366	26
Client2104	15	Group_1	PayAsYouGo	295.625	40	No	FALSE	4503	72	15	8	37
Client2105	25	Group_2	PayAsYouGo	164.79	40	No	FALSE	2698	64	8	9	35
Client2106	30	Group_3	PayAsYouGo	322.72	40	No	FALSE	4080	88	16	39	30
Client2107	30	Group_3	PayAsYouGo	1276.4	40	No	FALSE	2665	45	9	292	20
Client2108	30	Group_3	PayAsYouGo	985.88	39	No	FALSE	9420	127	18	151	45
Client2109	30	Group_3	PayAsYouGo	598.12	40	No	FALSE	14078	175	12	7	46
Client2110	30	Group_3	PayAsYouGo	232.36	40	No	FALSE	4820	89	12	9	27
Client2111	30	Group_3	PayAsYouGo	308.96	40	No	FALSE	6223	101	11	14	14
Client2113	30	Group_3	Contractual	871.04	40	No	FALSE	15445	231	30	61	34
Client2114	30	Group_3	PayAsYouGo	2097.32	40	No	FALSE	3400	33	9	490	10
Client2115	25	Group_2	PayAsYouGo	1425.51	39	No	FALSE	15790	188	14	157	32
Client2116	30	Group_3	PayAsYouGo	1047.88	39	No	FALSE	6805	92	8	193	28
Client2120	30	Group_3	PayAsYouGo	1881.84	39	No	FALSE	7813	133	8	391	45
Client2121	45	Group_4	PayAsYouGo	343.25	39	No	FALSE	11770	160	12	18	49
Client2122	25	Group_2	PayAsYouGo	837.18	39	No	FALSE	7023	81	13	115	39
Client2124	55	Group_5	PayAsYouGo	174.585	38	No	FALSE	10740	99	26	8	44
Client2125	25	Group_2	PayAsYouGo	428.715	38	No	FALSE	6123	104	18	33	26
Client2126	30	Group_3	PayAsYouGo	154.92	36	No	FALSE	3145	28	6	7	16
Client2130	45	Group_4	PayAsYouGo	67.6	38	No	FALSE	1973	31	6	7	8
Client2131	55	Group_5	PayAsYouGo	139.395	35	No	FALSE	7090	103	8	21	24
Client2133	55	Group_5	PayAsYouGo	26.295	38	No	FALSE	643	10	5	11	4
Client2134	25	Group_2	Contractual	779.58	33	No	FALSE	16380	244	30	7	82
Client2135	30	Group_3	Contractual	1407.68	36	No	FALSE	7270	122	11	278	35
Client2136	30	Group_3	PayAsYouGo	200.44	38	No	FALSE	4023	88	7	9	30
Client2138	25	Group_2	PayAsYouGo	960.48	38	No	FALSE	3085	59	11	182	25
Client2139	30	Group_3	Contractual	866.48	29	No	FALSE	1620	42	9	200	13
Client2140	55	Group_5	PayAsYouGo	84.27	28	No	FALSE	1873	45	9	37	70
Client2143	25	Group_2	PayAsYouGo	187.56	27	No	FALSE	1530	38	15	26	15
Client2144	30	Group_3	PayAsYouGo	203.88	27	No	FALSE	3530	67	7	15	25
Client2145	30	Group_3	PayAsYouGo	221.28	20	No	FALSE	2000	32	7	35	16
Client2146	25	Group_2	Contractual	722.025	19	No	FALSE	6698	147	21	92	44
Client2147	55	Group_5	PayAsYouGo	261.225	17	No	FALSE	9238	177	17	80	42
Client2148	30	Group_3	Contractual	280.36	18	No	FALSE	3158	51	13	38	21
Client2149	30	Group_3	PayAsYouGo	1077.64	11	No	FALSE	4695	46	7	222	12
Client2150	30	Group_3	PayAsYouGo	100.72	11	Yes	TRUE	1793	25	8	7	9
Client2151	30	Group_3	PayAsYouGo	260.6	42	No	FALSE	4735	80	16	17	21
Client2152	30	Group_3	PayAsYouGo	103.88	43	No	FALSE	683	14	8	19	8
Client2153	30	Group_3	PayAsYouGo	1599.48	41	No	FALSE	2818	69	18	371	28
Client2154	15	Group_1	PayAsYouGo	326.59	42	No	FALSE	4563	75	18	13	39
Client2155	25	Group_2	PayAsYouGo	190.125	42	No	FALSE	2758	67	11	14	37
Client2156	30	Group_3	PayAsYouGo	345.24	42	No	FALSE	4140	91	19	44	32
Client2157	45	Group_4	PayAsYouGo	811.825	42	No	FALSE	2725	48	12	297	22
Client2158	30	Group_3	PayAsYouGo	1008.4	41	No	FALSE	9480	130	21	156	47
Client2159	30	Group_3	PayAsYouGo	620.64	42	No	FALSE	14138	178	15	12	48
Client2160	45	Group_4	PayAsYouGo	159.3	42	No	FALSE	4880	92	15	14	29
Client2161	30	Group_3	PayAsYouGo	331.48	42	No	FALSE	6283	104	14	19	16
Client2162	45	Group_4	PayAsYouGo	116.65	42	No	FALSE	2603	63	17	20	21
Client2163	30	Group_3	Contractual	893.56	42	No	FALSE	15505	234	33	66	36
Client2164	45	Group_4	PayAsYouGo	1324.9	42	No	FALSE	3460	36	12	495	12
Client2165	25	Group_2	PayAsYouGo	1450.845	41	No	FALSE	15850	191	17	162	34
Client2166	30	Group_3	PayAsYouGo	1070.4	41	No	FALSE	6865	95	11	198	30
Client2167	25	Group_2	PayAsYouGo	110.835	41	No	FALSE	1240	23	8	12	15
Client2168	30	Group_3	PayAsYouGo	143.92	42	No	FALSE	1075	23	10	25	12
Client2169	30	Group_3	PayAsYouGo	62.96	41	No	TRUE	365	9	8	12	4
Client2170	30	Group_3	PayAsYouGo	1904.36	41	No	FALSE	7873	136	11	396	47
Client2171	45	Group_4	PayAsYouGo	357.325	41	No	FALSE	11830	163	15	23	51
Client2172	25	Group_2	PayAsYouGo	862.515	41	No	FALSE	7083	84	16	120	41
Client2173	30	Group_3	PayAsYouGo	167.04	37	Yes	TRUE	1320	56	31	28	21
Client2174	55	Group_5	Contractual	183.03	40	Yes	FALSE	10800	102	29	13	46
Client2175	30	Group_3	PayAsYouGo	403.6	40	No	FALSE	6183	107	21	38	28
Client2176	30	Group_3	PayAsYouGo	177.44	38	No	FALSE	3205	31	9	12	18
Client2177	30	Group_3	PayAsYouGo	220.2	39	Yes	TRUE	3355	50	17	21	20
Client2178	45	Group_4	PayAsYouGo	182.15	40	No	TRUE	2633	53	17	46	35
Client2179	30	Group_3	PayAsYouGo	68.36	40	No	TRUE	498	11	8	12	6
Client2180	45	Group_4	PayAsYouGo	81.675	40	No	FALSE	2033	34	9	12	10
Client2181	55	Group_5	PayAsYouGo	147.84	37	No	FALSE	7150	106	11	26	26
Client2182	45	Group_4	PayAsYouGo	77.725	40	Yes	TRUE	993	16	8	21	8
Client2183	55	Group_5	PayAsYouGo	34.74	40	No	FALSE	703	13	8	16	6
Client2184	25	Group_2	Contractual	804.915	35	No	FALSE	16440	247	33	12	84
Client2185	30	Group_3	Contractual	1430.2	38	No	FALSE	7330	125	14	283	37
Client2186	30	Group_3	PayAsYouGo	222.96	40	No	FALSE	4083	91	10	14	32
Client2187	45	Group_4	PayAsYouGo	177.075	39	No	FALSE	2030	53	11	50	24
Client2188	25	Group_2	PayAsYouGo	985.815	40	No	FALSE	3145	62	14	187	27
Client2189	30	Group_3	Contractual	889	31	No	FALSE	1680	45	12	205	15
Client2190	55	Group_5	PayAsYouGo	92.715	30	No	FALSE	1933	48	12	42	72
Client2191	30	Group_3	PayAsYouGo	131.96	31	No	FALSE	1065	34	19	22	11
Client2192	45	Group_4	PayAsYouGo	112.725	30	No	FALSE	1190	19	8	33	7
Client2193	25	Group_2	PayAsYouGo	212.895	29	No	FALSE	1590	41	18	31	17
Client2194	30	Group_3	PayAsYouGo	226.4	29	No	FALSE	3590	70	10	20	27
Client2195	30	Group_3	PayAsYouGo	243.8	22	No	FALSE	2060	35	10	40	18
Client2196	25	Group_2	Contractual	747.36	21	No	FALSE	6758	150	24	97	46
Client2197	55	Group_5	PayAsYouGo	269.67	19	No	FALSE	9298	180	20	85	44
Client2198	30	Group_3	Contractual	302.88	20	No	FALSE	3218	54	16	43	23
Client2199	30	Group_3	PayAsYouGo	1100.16	13	No	FALSE	4755	49	10	227	14
Client2200	30	Group_3	PayAsYouGo	123.24	13	Yes	TRUE	1853	28	11	12	11
Client2201	30	Group_3	PayAsYouGo	215.56	38	No	FALSE	4615	74	10	7	17
Client2203	30	Group_3	PayAsYouGo	1554.44	37	No	FALSE	2698	63	12	361	24
Client2204	15	Group_1	PayAsYouGo	286.66	38	No	FALSE	4443	69	12	7	35
Client2205	25	Group_2	PayAsYouGo	152.955	38	No	FALSE	2638	61	5	7	33
Client2206	30	Group_3	PayAsYouGo	300.2	38	No	FALSE	4020	85	13	34	28
Client2207	30	Group_3	PayAsYouGo	1253.88	38	No	FALSE	2605	42	6	287	18
Client2208	30	Group_3	PayAsYouGo	963.36	37	No	FALSE	9360	124	15	146	43
Client2209	30	Group_3	PayAsYouGo	595.6	38	No	FALSE	14018	172	9	7	44
Client2210	30	Group_3	PayAsYouGo	221.84	38	No	FALSE	4760	86	9	7	25
Client2211	30	Group_3	PayAsYouGo	286.44	38	No	FALSE	6163	98	8	9	12
Client2213	30	Group_3	PayAsYouGo	848.52	38	No	FALSE	15385	228	27	56	32
Client2214	30	Group_3	PayAsYouGo	2074.8	38	No	FALSE	3340	30	6	485	8
Client2215	25	Group_2	PayAsYouGo	1400.175	37	No	FALSE	15730	185	11	152	30
Client2216	30	Group_3	PayAsYouGo	1025.36	37	No	FALSE	6745	89	5	188	26
Client2220	30	Group_3	PayAsYouGo	1859.32	37	No	FALSE	7753	130	5	386	43
Client2221	45	Group_4	PayAsYouGo	329.175	37	No	FALSE	11710	157	9	13	47
Client2222	25	Group_2	PayAsYouGo	811.845	37	No	FALSE	6963	78	10	110	37
Client2224	55	Group_5	PayAsYouGo	172.14	36	No	FALSE	10680	96	23	7	42
Client2225	25	Group_2	PayAsYouGo	403.38	36	No	FALSE	6063	101	15	28	24
Client2226	30	Group_3	PayAsYouGo	152.4	34	No	FALSE	3085	25	5	7	14
Client2230	45	Group_4	PayAsYouGo	66.025	36	No	FALSE	1913	28	5	7	6
Client2231	55	Group_5	PayAsYouGo	130.95	33	No	FALSE	7030	100	5	16	22
Client2233	55	Group_5	PayAsYouGo	15.165	36	No	FALSE	305	6	5	7	2
Client2234	25	Group_2	PayAsYouGo	776.745	31	No	FALSE	16320	241	27	7	80
Client2235	25	Group_2	Contractual	1558.305	34	No	FALSE	7210	119	8	273	33
Client2236	30	Group_3	PayAsYouGo	189.92	36	No	FALSE	3963	85	5	7	28
Client2238	25	Group_2	PayAsYouGo	935.145	36	No	FALSE	3025	56	8	177	23
Client2239	25	Group_2	Contractual	949.455	27	No	FALSE	1560	39	6	195	11
Client2240	45	Group_4	PayAsYouGo	126.375	26	No	FALSE	1813	42	6	32	68
Client2243	25	Group_2	PayAsYouGo	162.225	25	No	FALSE	1470	35	12	21	13
Client2244	30	Group_3	PayAsYouGo	181.36	25	No	FALSE	3470	64	5	10	23
Client2245	25	Group_2	PayAsYouGo	223.605	18	No	FALSE	1940	29	5	30	14
Client2246	25	Group_2	Contractual	696.69	17	No	FALSE	6638	144	18	87	42
Client2247	55	Group_5	PayAsYouGo	252.78	15	No	FALSE	9178	174	14	75	40
Client2248	30	Group_3	PayAsYouGo	257.84	16	No	FALSE	3098	48	10	33	19
Client2249	30	Group_3	PayAsYouGo	1055.12	9	No	FALSE	4635	43	5	217	10
Client2250	30	Group_3	PayAsYouGo	98.2	9	Yes	TRUE	1733	22	5	7	7
Client2251	30	Group_3	PayAsYouGo	281.36	44	No	FALSE	4755	79	14	22	23
Client2253	30	Group_3	PayAsYouGo	1620.24	43	No	FALSE	2838	68	16	376	30
Client2254	15	Group_1	PayAsYouGo	355.135	44	No	FALSE	4583	74	16	18	41
Client2255	25	Group_2	PayAsYouGo	213.48	44	No	FALSE	2778	66	9	19	39
Client2256	30	Group_3	PayAsYouGo	366	44	No	FALSE	4160	90	17	49	34
Client2257	45	Group_4	PayAsYouGo	824.8	44	No	FALSE	2745	47	10	302	24
Client2258	30	Group_3	PayAsYouGo	1029.16	43	No	FALSE	9500	129	19	161	49
Client2259	30	Group_3	PayAsYouGo	641.4	44	No	FALSE	14158	177	13	17	50
Client2260	30	Group_3	PayAsYouGo	275.64	44	No	FALSE	4900	91	13	19	31
Client2261	30	Group_3	PayAsYouGo	352.24	44	No	FALSE	6303	103	12	24	18
Client2263	30	Group_3	PayAsYouGo	914.32	44	No	FALSE	15525	233	31	71	38
Client2264	45	Group_4	PayAsYouGo	1337.875	44	No	FALSE	3480	35	10	500	14
Client2265	25	Group_2	PayAsYouGo	1474.2	43	No	FALSE	15870	190	15	167	36
Client2266	30	Group_3	PayAsYouGo	1091.16	43	No	FALSE	6885	94	9	203	32
Client2270	30	Group_3	PayAsYouGo	1925.12	43	No	FALSE	7893	135	9	401	49
Client2271	45	Group_4	PayAsYouGo	370.3	43	No	FALSE	11850	162	13	28	53
Client2272	25	Group_2	PayAsYouGo	885.87	43	No	FALSE	7103	83	14	125	43
Client2274	55	Group_5	PayAsYouGo	190.815	42	No	FALSE	10820	101	27	18	48
Client2275	30	Group_3	PayAsYouGo	424.36	42	No	FALSE	6203	106	19	43	30
Client2276	30	Group_3	PayAsYouGo	198.2	40	No	FALSE	3225	30	7	17	20
Client2280	45	Group_4	PayAsYouGo	94.65	42	No	FALSE	2053	33	7	17	12
Client2281	55	Group_5	PayAsYouGo	155.625	39	No	FALSE	7170	105	9	31	28
Client2283	55	Group_5	PayAsYouGo	42.525	42	No	FALSE	723	12	6	21	8
Client2284	25	Group_2	PayAsYouGo	828.27	37	No	FALSE	16460	246	31	17	86
Client2285	30	Group_3	Contractual	1450.96	40	No	FALSE	7350	124	12	288	39
Client2286	30	Group_3	PayAsYouGo	243.72	42	No	FALSE	4103	90	8	19	34
Client2288	25	Group_2	PayAsYouGo	1009.17	42	No	FALSE	3165	61	12	192	29
Client2289	30	Group_3	Contractual	909.76	33	No	FALSE	1700	44	10	210	17
Client2290	55	Group_5	PayAsYouGo	100.5	32	No	FALSE	1953	47	10	47	74
Client2293	25	Group_2	PayAsYouGo	236.25	31	No	FALSE	1610	40	16	36	19
Client2294	30	Group_3	PayAsYouGo	247.16	31	No	FALSE	3610	69	8	25	29
Client2295	30	Group_3	PayAsYouGo	264.56	24	No	FALSE	2080	34	8	45	20
Client2296	25	Group_2	Contractual	770.715	23	No	FALSE	6778	149	22	102	48
Client2297	55	Group_5	PayAsYouGo	277.455	21	No	FALSE	9318	179	18	90	46
Client2298	30	Group_3	Contractual	323.64	22	No	FALSE	3238	53	14	48	25
Client2299	30	Group_3	PayAsYouGo	1120.92	15	No	FALSE	4775	48	8	232	16
Client2300	30	Group_3	PayAsYouGo	144	15	Yes	TRUE	1873	27	9	17	13
Client2301	30	Group_3	PayAsYouGo	214.8	36	No	FALSE	4595	75	12	7	15
Client2303	30	Group_3	PayAsYouGo	1533.68	35	No	FALSE	2678	64	14	356	22
Client2304	25	Group_2	PayAsYouGo	233.685	36	No	FALSE	4423	70	14	7	33
Client2305	25	Group_2	PayAsYouGo	152.1	36	No	FALSE	2618	62	7	7	31
Client2306	30	Group_3	PayAsYouGo	279.44	36	No	FALSE	4000	86	15	29	26
Client2307	30	Group_3	PayAsYouGo	1233.12	36	No	FALSE	2585	43	8	282	16
Client2308	30	Group_3	PayAsYouGo	942.6	35	No	FALSE	9340	125	17	141	41
Client2309	30	Group_3	PayAsYouGo	594.84	36	No	FALSE	13998	173	11	7	42
Client2310	30	Group_3	PayAsYouGo	221.08	36	No	FALSE	4740	87	11	7	23
Client2311	30	Group_3	PayAsYouGo	277.68	36	No	FALSE	6143	99	10	7	10
Client2313	30	Group_3	PayAsYouGo	827.76	36	No	FALSE	15365	229	29	51	30
Client2314	30	Group_3	PayAsYouGo	2054.04	36	No	FALSE	3320	31	8	480	6
Client2315	25	Group_2	PayAsYouGo	1376.82	35	No	FALSE	15710	186	13	147	28
Client2316	30	Group_3	PayAsYouGo	1004.6	35	No	FALSE	6725	90	7	183	24
Client2320	30	Group_3	PayAsYouGo	1838.56	35	No	FALSE	7733	131	7	381	41
Client2321	45	Group_4	PayAsYouGo	316.2	35	No	FALSE	11690	158	11	8	45
Client2322	25	Group_2	PayAsYouGo	788.49	35	No	FALSE	6943	79	12	105	35
Client2324	55	Group_5	PayAsYouGo	171.855	34	No	FALSE	10660	97	25	7	40
Client2325	25	Group_2	PayAsYouGo	380.025	34	No	FALSE	6043	102	17	23	22
Client2326	30	Group_3	PayAsYouGo	151.64	32	No	FALSE	3065	26	5	7	12
Client2330	45	Group_4	PayAsYouGo	65.55	34	No	FALSE	1893	29	5	7	4
Client2331	55	Group_5	PayAsYouGo	123.165	31	No	FALSE	7010	101	7	11	20
Client2333	55	Group_5	PayAsYouGo	15.165	34	No	FALSE	305	6	5	7	2
Client2334	25	Group_2	PayAsYouGo	775.89	29	No	FALSE	16300	242	29	7	78
Client2335	30	Group_3	Contractual	1364.4	32	No	FALSE	7190	120	10	268	31
Client2336	30	Group_3	PayAsYouGo	189.16	34	No	FALSE	3943	86	6	7	26
Client2338	25	Group_2	PayAsYouGo	911.79	34	No	FALSE	3005	57	10	172	21
Client2339	30	Group_3	Contractual	823.2	25	No	FALSE	1540	40	8	190	9
Client2340	45	Group_4	PayAsYouGo	113.4	24	No	FALSE	1793	43	8	27	66
Client2343	25	Group_2	PayAsYouGo	138.87	23	No	FALSE	1450	36	14	16	11
Client2344	30	Group_3	PayAsYouGo	168.6	23	No	FALSE	3450	65	6	7	21
Client2345	25	Group_2	PayAsYouGo	200.25	16	No	FALSE	1920	30	6	25	12
Client2346	25	Group_2	Contractual	673.335	15	No	FALSE	6618	145	20	82	40
Client2347	55	Group_5	PayAsYouGo	244.995	13	No	FALSE	9158	175	16	70	38
Client2348	30	Group_3	PayAsYouGo	237.08	14	No	FALSE	3078	49	12	28	17
Client2349	30	Group_3	PayAsYouGo	1034.36	7	No	FALSE	4615	44	6	212	8
Client2350	30	Group_3	PayAsYouGo	97.44	7	Yes	TRUE	1713	23	7	7	5
Client2351	30	Group_3	PayAsYouGo	308.88	46	No	FALSE	4935	87	18	27	25
Client2353	30	Group_3	PayAsYouGo	1647.76	45	No	FALSE	3018	76	20	381	32
Client2354	15	Group_1	PayAsYouGo	392.975	46	No	FALSE	4763	82	20	23	43
Client2355	25	Group_2	PayAsYouGo	244.44	46	No	FALSE	2958	74	13	24	41
Client2356	30	Group_3	PayAsYouGo	393.52	46	No	FALSE	4340	98	21	54	36
Client2357	45	Group_4	PayAsYouGo	842	46	No	FALSE	2925	55	14	307	26
Client2358	30	Group_3	PayAsYouGo	1056.68	45	No	FALSE	9680	137	23	166	51
Client2359	30	Group_3	PayAsYouGo	668.92	46	No	FALSE	14338	185	17	22	52
Client2360	45	Group_4	PayAsYouGo	189.475	46	No	FALSE	5080	99	17	24	33
Client2361	30	Group_3	PayAsYouGo	379.76	46	No	FALSE	6483	111	16	29	20
Client2363	30	Group_3	PayAsYouGo	941.84	46	No	FALSE	15705	241	35	76	40
Client2364	45	Group_4	PayAsYouGo	1355.075	46	No	FALSE	3660	43	14	505	16
Client2365	25	Group_2	PayAsYouGo	1505.16	45	No	FALSE	16050	198	19	172	38
Client2366	45	Group_4	PayAsYouGo	699.175	45	No	FALSE	7065	102	13	208	34
Client2370	30	Group_3	PayAsYouGo	1952.64	45	No	FALSE	8073	143	13	406	51
Client2371	45	Group_4	PayAsYouGo	387.5	45	No	FALSE	12030	170	17	33	55
Client2372	25	Group_2	PayAsYouGo	916.83	45	No	FALSE	7283	91	18	130	45
Client2374	55	Group_5	PayAsYouGo	201.135	44	No	FALSE	11000	109	31	23	50
Client2375	30	Group_3	PayAsYouGo	451.88	44	No	FALSE	6383	114	23	48	32
Client2376	45	Group_4	PayAsYouGo	141.075	42	No	FALSE	3405	38	11	22	22
Client2380	45	Group_4	PayAsYouGo	111.85	44	No	FALSE	2233	41	11	22	14
Client2381	55	Group_5	PayAsYouGo	165.945	41	No	FALSE	7350	113	13	36	30
Client2383	55	Group_5	PayAsYouGo	52.845	44	No	FALSE	903	20	10	26	10
Client2384	25	Group_2	Contractual	859.23	39	No	FALSE	16640	254	35	22	88
Client2385	30	Group_3	Contractual	1478.48	42	Yes	FALSE	7530	132	16	293	41
Client2386	30	Group_3	PayAsYouGo	271.24	44	No	FALSE	4283	98	12	24	36
Client2388	25	Group_2	PayAsYouGo	1040.13	44	No	FALSE	3345	69	16	197	31
Client2389	30	Group_3	Contractual	937.28	35	No	FALSE	1880	52	14	215	19
Client2390	55	Group_5	PayAsYouGo	110.82	34	No	FALSE	2133	55	14	52	76
Client2393	25	Group_2	PayAsYouGo	267.21	33	No	FALSE	1790	48	20	41	21
Client2394	45	Group_4	PayAsYouGo	171.675	33	No	FALSE	3790	77	12	30	31
Client2395	30	Group_3	PayAsYouGo	292.08	26	No	FALSE	2260	42	12	50	22
Client2396	25	Group_2	Contractual	801.675	25	No	FALSE	6958	157	26	107	50
Client2397	55	Group_5	PayAsYouGo	287.775	23	No	FALSE	9498	187	22	95	48
Client2398	45	Group_4	Contractual	219.475	24	No	FALSE	3418	61	18	53	27
Client2399	30	Group_3	PayAsYouGo	1148.44	17	No	FALSE	4955	56	12	237	18
Client2400	30	Group_3	PayAsYouGo	171.52	17	No	TRUE	2053	35	13	22	15
Client2401	30	Group_3	PayAsYouGo	207.28	34	No	FALSE	4415	67	8	7	13
Client2403	30	Group_3	PayAsYouGo	1506.16	33	No	FALSE	2498	56	10	351	20
Client2404	25	Group_2	PayAsYouGo	225.225	34	No	FALSE	4243	62	10	7	31
Client2405	15	Group_1	PayAsYouGo	175.56	34	No	FALSE	2438	54	5	7	29
Client2406	30	Group_3	PayAsYouGo	251.92	34	No	FALSE	3820	78	11	24	24
Client2407	30	Group_3	PayAsYouGo	1205.6	34	No	FALSE	2405	35	5	277	14
Client2408	30	Group_3	PayAsYouGo	915.08	33	No	FALSE	9160	117	13	136	39
Client2409	30	Group_3	PayAsYouGo	587.32	34	No	FALSE	13818	165	7	7	40
Client2410	30	Group_3	PayAsYouGo	213.56	34	No	FALSE	4560	79	7	7	21
Client2411	30	Group_3	PayAsYouGo	270.16	34	No	FALSE	5963	91	6	7	8
Client2413	30	Group_3	PayAsYouGo	800.24	34	No	FALSE	15185	221	25	46	28
Client2414	30	Group_3	PayAsYouGo	2026.52	34	No	FALSE	3140	23	5	475	4
Client2415	25	Group_2	PayAsYouGo	1345.86	33	No	FALSE	15530	178	9	142	26
Client2416	30	Group_3	PayAsYouGo	977.08	33	No	FALSE	6545	82	5	178	22
Client2420	25	Group_2	PayAsYouGo	2037.42	33	No	FALSE	7553	123	5	376	39
Client2421	45	Group_4	PayAsYouGo	309	33	No	FALSE	11510	150	7	7	43
Client2422	25	Group_2	PayAsYouGo	757.53	33	No	FALSE	6763	71	8	100	33
Client2424	55	Group_5	PayAsYouGo	169.035	32	No	FALSE	10480	89	21	7	38
Client2425	25	Group_2	PayAsYouGo	349.065	32	No	TRUE	5863	94	13	18	20
Client2426	30	Group_3	PayAsYouGo	144.12	30	No	FALSE	2885	18	5	7	10
Client2430	30	Group_3	PayAsYouGo	40.44	32	No	FALSE	305	6	5	7	2
Client2431	55	Group_5	PayAsYouGo	114.345	29	No	FALSE	6830	93	5	7	18
Client2433	55	Group_5	PayAsYouGo	15.165	32	No	TRUE	305	6	5	7	2
Client2434	25	Group_2	PayAsYouGo	767.43	27	No	FALSE	16120	234	25	7	76
Client2435	25	Group_2	Contractual	1503.99	30	No	FALSE	7010	112	6	263	29
Client2436	25	Group_2	PayAsYouGo	204.345	32	No	FALSE	3763	78	5	7	24
Client2438	25	Group_2	PayAsYouGo	880.83	32	No	FALSE	2825	49	6	167	19
Client2439	25	Group_2	Contractual	895.14	23	No	FALSE	1360	32	5	185	7
Client2440	45	Group_4	PayAsYouGo	96.2	22	No	FALSE	1613	35	5	22	64
Client2443	25	Group_2	PayAsYouGo	107.91	21	No	FALSE	1270	28	10	11	9
Client2444	30	Group_3	PayAsYouGo	161.08	21	No	FALSE	3270	57	5	7	19
Client2445	25	Group_2	PayAsYouGo	169.29	14	No	FALSE	1740	22	5	20	10
Client2446	25	Group_2	Contractual	642.375	13	No	FALSE	6438	137	16	77	38
Client2447	45	Group_4	PayAsYouGo	391.125	11	No	FALSE	8978	167	12	65	36
Client2448	30	Group_3	PayAsYouGo	209.56	12	No	FALSE	2898	41	8	23	15
Client2449	30	Group_3	PayAsYouGo	1006.84	5	No	FALSE	4435	36	5	207	6
Client2450	30	Group_3	PayAsYouGo	89.92	5	Yes	TRUE	1533	15	5	7	3
Client2451	30	Group_3	PayAsYouGo	289.6	43	No	FALSE	4855	85	15	23	24
Client2453	30	Group_3	PayAsYouGo	1628.48	42	No	FALSE	2938	74	17	377	31
Client2454	15	Group_1	PayAsYouGo	366.465	43	No	FALSE	4683	80	17	19	42
Client2455	25	Group_2	PayAsYouGo	222.75	43	No	FALSE	2878	72	10	20	40
Client2456	30	Group_3	PayAsYouGo	374.24	43	No	FALSE	4260	96	18	50	35
Client2457	30	Group_3	PayAsYouGo	1327.92	43	No	FALSE	2845	53	11	303	25
Client2458	30	Group_3	PayAsYouGo	1037.4	42	No	FALSE	9600	135	20	162	50
Client2459	30	Group_3	PayAsYouGo	649.64	43	No	FALSE	14258	183	14	18	51
Client2460	30	Group_3	PayAsYouGo	283.88	43	No	FALSE	5000	97	14	20	32
Client2461	30	Group_3	PayAsYouGo	360.48	43	No	FALSE	6403	109	13	25	19
Client2463	30	Group_3	PayAsYouGo	922.56	43	No	FALSE	15625	239	32	72	39
Client2464	30	Group_3	PayAsYouGo	2148.84	43	No	FALSE	3580	41	11	501	15
