"customer_id"	"age"	"age_group"	"plan_type"	"customer_value"	"subscription_in_months"	"complain_registered"	"lost_customer"
"Client2200"	30	"Group_3"	"PayAsYouGo"	123.24	13	"Yes"	TRUE
"Client2201"	30	"Group_3"	"PayAsYouGo"	215.56	38	"No"	FALSE
"Client2203"	30	"Group_3"	"PayAsYouGo"	1554.44	37	"No"	FALSE
"Client2204"	15	"Group_1"	"PayAsYouGo"	286.66	38	"No"	FALSE
"Client2205"	25	"Group_2"	"PayAsYouGo"	152.955	38	"No"	FALSE
"Client2206"	30	"Group_3"	"PayAsYouGo"	300.2	38	"No"	FALSE
"Client2207"	30	"Group_3"	"PayAsYouGo"	1253.88	38	"No"	FALSE
"Client2208"	30	"Group_3"	"PayAsYouGo"	963.36	37	"No"	FALSE
"Client2209"	30	"Group_3"	"PayAsYouGo"	595.6	38	"No"	FALSE
"Client2210"	30	"Group_3"	"PayAsYouGo"	221.84	38	"No"	FALSE
"Client2211"	30	"Group_3"	"PayAsYouGo"	286.44	38	"No"	FALSE
"Client2213"	30	"Group_3"	"PayAsYouGo"	848.52	38	"No"	FALSE
"Client2214"	30	"Group_3"	"PayAsYouGo"	2074.8	38	"No"	FALSE
"Client2215"	25	"Group_2"	"PayAsYouGo"	1400.175	37	"No"	FALSE
"Client2216"	30	"Group_3"	"PayAsYouGo"	1025.36	37	"No"	FALSE
"Client2220"	30	"Group_3"	"PayAsYouGo"	1859.32	37	"No"	FALSE
"Client2221"	45	"Group_4"	"PayAsYouGo"	329.175	37	"No"	FALSE
"Client2222"	25	"Group_2"	"PayAsYouGo"	811.845	37	"No"	FALSE
"Client2224"	55	"Group_5"	"PayAsYouGo"	172.14	36	"No"	FALSE
"Client2225"	25	"Group_2"	"PayAsYouGo"	403.38	36	"No"	FALSE
"Client2226"	30	"Group_3"	"PayAsYouGo"	152.4	34	"No"	FALSE
"Client2230"	45	"Group_4"	"PayAsYouGo"	66.025	36	"No"	FALSE
"Client2231"	55	"Group_5"	"PayAsYouGo"	130.95	33	"No"	FALSE
"Client2233"	55	"Group_5"	"PayAsYouGo"	15.165	36	"No"	FALSE
"Client2234"	25	"Group_2"	"PayAsYouGo"	776.745	31	"No"	FALSE
"Client2235"	25	"Group_2"	"Contractual"	1558.305	34	"No"	FALSE
"Client2236"	30	"Group_3"	"PayAsYouGo"	189.92	36	"No"	FALSE
"Client2238"	25	"Group_2"	"PayAsYouGo"	935.145	36	"No"	FALSE
"Client2239"	25	"Group_2"	"Contractual"	949.455	27	"No"	FALSE
"Client2240"	45	"Group_4"	"PayAsYouGo"	126.375	26	"No"	FALSE
"Client2243"	25	"Group_2"	"PayAsYouGo"	162.225	25	"No"	FALSE
"Client2244"	30	"Group_3"	"PayAsYouGo"	181.36	25	"No"	FALSE
"Client2245"	25	"Group_2"	"PayAsYouGo"	223.605	18	"No"	FALSE
"Client2246"	25	"Group_2"	"Contractual"	696.69	17	"No"	FALSE
"Client2247"	55	"Group_5"	"PayAsYouGo"	252.78	15	"No"	FALSE
"Client2248"	30	"Group_3"	"PayAsYouGo"	257.84	16	"No"	FALSE
"Client2249"	30	"Group_3"	"PayAsYouGo"	1055.12	9	"No"	FALSE
"Client2250"	30	"Group_3"	"PayAsYouGo"	98.2	9	"Yes"	TRUE
"Client2251"	30	"Group_3"	"PayAsYouGo"	281.36	44	"No"	FALSE
"Client2253"	30	"Group_3"	"PayAsYouGo"	1620.24	43	"No"	FALSE
"Client2254"	15	"Group_1"	"PayAsYouGo"	355.135	44	"No"	FALSE
"Client2255"	25	"Group_2"	"PayAsYouGo"	213.48	44	"No"	FALSE
"Client2256"	30	"Group_3"	"PayAsYouGo"	366	44	"No"	FALSE
"Client2257"	45	"Group_4"	"PayAsYouGo"	824.8	44	"No"	FALSE
"Client2258"	30	"Group_3"	"PayAsYouGo"	1029.16	43	"No"	FALSE
"Client2259"	30	"Group_3"	"PayAsYouGo"	641.4	44	"No"	FALSE
"Client2260"	30	"Group_3"	"PayAsYouGo"	275.64	44	"No"	FALSE
"Client2261"	30	"Group_3"	"PayAsYouGo"	352.24	44	"No"	FALSE
"Client2263"	30	"Group_3"	"PayAsYouGo"	914.32	44	"No"	FALSE
"Client2264"	45	"Group_4"	"PayAsYouGo"	1337.875	44	"No"	FALSE
"Client2265"	25	"Group_2"	"PayAsYouGo"	1474.2	43	"No"	FALSE
"Client2266"	30	"Group_3"	"PayAsYouGo"	1091.16	43	"No"	FALSE
"Client2270"	30	"Group_3"	"PayAsYouGo"	1925.12	43	"No"	FALSE
"Client2271"	45	"Group_4"	"PayAsYouGo"	370.3	43	"No"	FALSE
"Client2272"	25	"Group_2"	"PayAsYouGo"	885.87	43	"No"	FALSE
"Client2274"	55	"Group_5"	"PayAsYouGo"	190.815	42	"No"	FALSE
"Client2275"	30	"Group_3"	"PayAsYouGo"	424.36	42	"No"	FALSE
"Client2276"	30	"Group_3"	"PayAsYouGo"	198.2	40	"No"	FALSE
"Client2280"	45	"Group_4"	"PayAsYouGo"	94.65	42	"No"	FALSE
"Client2281"	55	"Group_5"	"PayAsYouGo"	155.625	39	"No"	FALSE
"Client2283"	55	"Group_5"	"PayAsYouGo"	42.525	42	"No"	FALSE
"Client2284"	25	"Group_2"	"PayAsYouGo"	828.27	37	"No"	FALSE
"Client2285"	30	"Group_3"	"Contractual"	1450.96	40	"No"	FALSE
"Client2286"	30	"Group_3"	"PayAsYouGo"	243.72	42	"No"	FALSE
"Client2288"	25	"Group_2"	"PayAsYouGo"	1009.17	42	"No"	FALSE
"Client2289"	30	"Group_3"	"Contractual"	909.76	33	"No"	FALSE
"Client2290"	55	"Group_5"	"PayAsYouGo"	100.5	32	"No"	FALSE
"Client2293"	25	"Group_2"	"PayAsYouGo"	236.25	31	"No"	FALSE
"Client2294"	30	"Group_3"	"PayAsYouGo"	247.16	31	"No"	FALSE
"Client2295"	30	"Group_3"	"PayAsYouGo"	264.56	24	"No"	FALSE
"Client2296"	25	"Group_2"	"Contractual"	770.715	23	"No"	FALSE
"Client2297"	55	"Group_5"	"PayAsYouGo"	277.455	21	"No"	FALSE
"Client2298"	30	"Group_3"	"Contractual"	323.64	22	"No"	FALSE
"Client2299"	30	"Group_3"	"PayAsYouGo"	1120.92	15	"No"	FALSE
"Client2300"	30	"Group_3"	"PayAsYouGo"	144	15	"Yes"	TRUE
"Client2301"	30	"Group_3"	"PayAsYouGo"	214.8	36	"No"	FALSE
"Client2303"	30	"Group_3"	"PayAsYouGo"	1533.68	35	"No"	FALSE
"Client2304"	25	"Group_2"	"PayAsYouGo"	233.685	36	"No"	FALSE
"Client2305"	25	"Group_2"	"PayAsYouGo"	152.1	36	"No"	FALSE
"Client2306"	30	"Group_3"	"PayAsYouGo"	279.44	36	"No"	FALSE
"Client2307"	30	"Group_3"	"PayAsYouGo"	1233.12	36	"No"	FALSE
"Client2308"	30	"Group_3"	"PayAsYouGo"	942.6	35	"No"	FALSE
"Client2309"	30	"Group_3"	"PayAsYouGo"	594.84	36	"No"	FALSE
"Client2310"	30	"Group_3"	"PayAsYouGo"	221.08	36	"No"	FALSE
"Client2311"	30	"Group_3"	"PayAsYouGo"	277.68	36	"No"	FALSE
"Client2313"	30	"Group_3"	"PayAsYouGo"	827.76	36	"No"	FALSE
"Client2314"	30	"Group_3"	"PayAsYouGo"	2054.04	36	"No"	FALSE
"Client2315"	25	"Group_2"	"PayAsYouGo"	1376.82	35	"No"	FALSE
"Client2316"	30	"Group_3"	"PayAsYouGo"	1004.6	35	"No"	FALSE
"Client2320"	30	"Group_3"	"PayAsYouGo"	1838.56	35	"No"	FALSE
"Client2321"	45	"Group_4"	"PayAsYouGo"	316.2	35	"No"	FALSE
"Client2322"	25	"Group_2"	"PayAsYouGo"	788.49	35	"No"	FALSE
"Client2324"	55	"Group_5"	"PayAsYouGo"	171.855	34	"No"	FALSE
"Client2325"	25	"Group_2"	"PayAsYouGo"	380.025	34	"No"	FALSE
"Client2326"	30	"Group_3"	"PayAsYouGo"	151.64	32	"No"	FALSE
"Client2330"	45	"Group_4"	"PayAsYouGo"	65.55	34	"No"	FALSE
"Client2331"	55	"Group_5"	"PayAsYouGo"	123.165	31	"No"	FALSE
"Client2333"	55	"Group_5"	"PayAsYouGo"	15.165	34	"No"	FALSE
"Client2334"	25	"Group_2"	"PayAsYouGo"	775.89	29	"No"	FALSE
"Client2335"	30	"Group_3"	"Contractual"	1364.4	32	"No"	FALSE
"Client2336"	30	"Group_3"	"PayAsYouGo"	189.16	34	"No"	FALSE
"Client2338"	25	"Group_2"	"PayAsYouGo"	911.79	34	"No"	FALSE
"Client2339"	30	"Group_3"	"Contractual"	823.2	25	"No"	FALSE
"Client2340"	45	"Group_4"	"PayAsYouGo"	113.4	24	"No"	FALSE
"Client2343"	25	"Group_2"	"PayAsYouGo"	138.87	23	"No"	FALSE
"Client2344"	30	"Group_3"	"PayAsYouGo"	168.6	23	"No"	FALSE
"Client2345"	25	"Group_2"	"PayAsYouGo"	200.25	16	"No"	FALSE
"Client2346"	25	"Group_2"	"Contractual"	673.335	15	"No"	FALSE
"Client2347"	55	"Group_5"	"PayAsYouGo"	244.995	13	"No"	FALSE
"Client2348"	30	"Group_3"	"PayAsYouGo"	237.08	14	"No"	FALSE
"Client2349"	30	"Group_3"	"PayAsYouGo"	1034.36	7	"No"	FALSE
"Client2350"	30	"Group_3"	"PayAsYouGo"	97.44	7	"Yes"	TRUE
"Client2351"	30	"Group_3"	"PayAsYouGo"	308.88	46	"No"	FALSE
"Client2353"	30	"Group_3"	"PayAsYouGo"	1647.76	45	"No"	FALSE
"Client2354"	15	"Group_1"	"PayAsYouGo"	392.975	46	"No"	FALSE
"Client2355"	25	"Group_2"	"PayAsYouGo"	244.44	46	"No"	FALSE
"Client2356"	30	"Group_3"	"PayAsYouGo"	393.52	46	"No"	FALSE
"Client2357"	45	"Group_4"	"PayAsYouGo"	842	46	"No"	FALSE
"Client2358"	30	"Group_3"	"PayAsYouGo"	1056.68	45	"No"	FALSE
"Client2359"	30	"Group_3"	"PayAsYouGo"	668.92	46	"No"	FALSE
"Client2360"	45	"Group_4"	"PayAsYouGo"	189.475	46	"No"	FALSE
"Client2361"	30	"Group_3"	"PayAsYouGo"	379.76	46	"No"	FALSE
"Client2363"	30	"Group_3"	"PayAsYouGo"	941.84	46	"No"	FALSE
"Client2364"	45	"Group_4"	"PayAsYouGo"	1355.075	46	"No"	FALSE
"Client2365"	25	"Group_2"	"PayAsYouGo"	1505.16	45	"No"	FALSE
"Client2366"	45	"Group_4"	"PayAsYouGo"	699.175	45	"No"	FALSE
"Client2370"	30	"Group_3"	"PayAsYouGo"	1952.64	45	"No"	FALSE
"Client2371"	45	"Group_4"	"PayAsYouGo"	387.5	45	"No"	FALSE
"Client2372"	25	"Group_2"	"PayAsYouGo"	916.83	45	"No"	FALSE
"Client2374"	55	"Group_5"	"PayAsYouGo"	201.135	44	"No"	FALSE
"Client2375"	30	"Group_3"	"PayAsYouGo"	451.88	44	"No"	FALSE
"Client2376"	45	"Group_4"	"PayAsYouGo"	141.075	42	"No"	FALSE
"Client2380"	45	"Group_4"	"PayAsYouGo"	111.85	44	"No"	FALSE
"Client2381"	55	"Group_5"	"PayAsYouGo"	165.945	41	"No"	FALSE
"Client2383"	55	"Group_5"	"PayAsYouGo"	52.845	44	"No"	FALSE
"Client2384"	25	"Group_2"	"Contractual"	859.23	39	"No"	FALSE
"Client2385"	30	"Group_3"	"Contractual"	1478.48	42	"Yes"	FALSE
"Client2386"	30	"Group_3"	"PayAsYouGo"	271.24	44	"No"	FALSE
"Client2388"	25	"Group_2"	"PayAsYouGo"	1040.13	44	"No"	FALSE
"Client2389"	30	"Group_3"	"Contractual"	937.28	35	"No"	FALSE
"Client2390"	55	"Group_5"	"PayAsYouGo"	110.82	34	"No"	FALSE
"Client2393"	25	"Group_2"	"PayAsYouGo"	267.21	33	"No"	FALSE
"Client2394"	45	"Group_4"	"PayAsYouGo"	171.675	33	"No"	FALSE
"Client2395"	30	"Group_3"	"PayAsYouGo"	292.08	26	"No"	FALSE
"Client2396"	25	"Group_2"	"Contractual"	801.675	25	"No"	FALSE
"Client2397"	55	"Group_5"	"PayAsYouGo"	287.775	23	"No"	FALSE
"Client2398"	45	"Group_4"	"Contractual"	219.475	24	"No"	FALSE
"Client2399"	30	"Group_3"	"PayAsYouGo"	1148.44	17	"No"	FALSE
"Client2400"	30	"Group_3"	"PayAsYouGo"	171.52	17	"No"	TRUE
"Client2401"	30	"Group_3"	"PayAsYouGo"	207.28	34	"No"	FALSE
"Client2403"	30	"Group_3"	"PayAsYouGo"	1506.16	33	"No"	FALSE
"Client2404"	25	"Group_2"	"PayAsYouGo"	225.225	34	"No"	FALSE
"Client2405"	15	"Group_1"	"PayAsYouGo"	175.56	34	"No"	FALSE
"Client2406"	30	"Group_3"	"PayAsYouGo"	251.92	34	"No"	FALSE
"Client2407"	30	"Group_3"	"PayAsYouGo"	1205.6	34	"No"	FALSE
"Client2408"	30	"Group_3"	"PayAsYouGo"	915.08	33	"No"	FALSE
"Client2409"	30	"Group_3"	"PayAsYouGo"	587.32	34	"No"	FALSE
"Client2410"	30	"Group_3"	"PayAsYouGo"	213.56	34	"No"	FALSE
"Client2411"	30	"Group_3"	"PayAsYouGo"	270.16	34	"No"	FALSE
"Client2413"	30	"Group_3"	"PayAsYouGo"	800.24	34	"No"	FALSE
"Client2414"	30	"Group_3"	"PayAsYouGo"	2026.52	34	"No"	FALSE
"Client2415"	25	"Group_2"	"PayAsYouGo"	1345.86	33	"No"	FALSE
"Client2416"	30	"Group_3"	"PayAsYouGo"	977.08	33	"No"	FALSE
"Client2420"	25	"Group_2"	"PayAsYouGo"	2037.42	33	"No"	FALSE
"Client2421"	45	"Group_4"	"PayAsYouGo"	309	33	"No"	FALSE
"Client2422"	25	"Group_2"	"PayAsYouGo"	757.53	33	"No"	FALSE
"Client2424"	55	"Group_5"	"PayAsYouGo"	169.035	32	"No"	FALSE
"Client2425"	25	"Group_2"	"PayAsYouGo"	349.065	32	"No"	TRUE
"Client2426"	30	"Group_3"	"PayAsYouGo"	144.12	30	"No"	FALSE
"Client2430"	30	"Group_3"	"PayAsYouGo"	40.44	32	"No"	FALSE
"Client2431"	55	"Group_5"	"PayAsYouGo"	114.345	29	"No"	FALSE
"Client2433"	55	"Group_5"	"PayAsYouGo"	15.165	32	"No"	TRUE
"Client2434"	25	"Group_2"	"PayAsYouGo"	767.43	27	"No"	FALSE
"Client2435"	25	"Group_2"	"Contractual"	1503.99	30	"No"	FALSE
"Client2436"	25	"Group_2"	"PayAsYouGo"	204.345	32	"No"	FALSE
"Client2438"	25	"Group_2"	"PayAsYouGo"	880.83	32	"No"	FALSE
"Client2439"	25	"Group_2"	"Contractual"	895.14	23	"No"	FALSE
"Client2440"	45	"Group_4"	"PayAsYouGo"	96.2	22	"No"	FALSE
"Client2443"	25	"Group_2"	"PayAsYouGo"	107.91	21	"No"	FALSE
"Client2444"	30	"Group_3"	"PayAsYouGo"	161.08	21	"No"	FALSE
"Client2445"	25	"Group_2"	"PayAsYouGo"	169.29	14	"No"	FALSE
"Client2446"	25	"Group_2"	"Contractual"	642.375	13	"No"	FALSE
"Client2447"	45	"Group_4"	"PayAsYouGo"	391.125	11	"No"	FALSE
"Client2448"	30	"Group_3"	"PayAsYouGo"	209.56	12	"No"	FALSE
"Client2449"	30	"Group_3"	"PayAsYouGo"	1006.84	5	"No"	FALSE
"Client2450"	30	"Group_3"	"PayAsYouGo"	89.92	5	"Yes"	TRUE
"Client2451"	30	"Group_3"	"PayAsYouGo"	289.6	43	"No"	FALSE
"Client2453"	30	"Group_3"	"PayAsYouGo"	1628.48	42	"No"	FALSE
"Client2454"	15	"Group_1"	"PayAsYouGo"	366.465	43	"No"	FALSE
"Client2455"	25	"Group_2"	"PayAsYouGo"	222.75	43	"No"	FALSE
"Client2456"	30	"Group_3"	"PayAsYouGo"	374.24	43	"No"	FALSE
"Client2457"	30	"Group_3"	"PayAsYouGo"	1327.92	43	"No"	FALSE
"Client2458"	30	"Group_3"	"PayAsYouGo"	1037.4	42	"No"	FALSE
"Client2459"	30	"Group_3"	"PayAsYouGo"	649.64	43	"No"	FALSE
"Client2460"	30	"Group_3"	"PayAsYouGo"	283.88	43	"No"	FALSE
"Client2461"	30	"Group_3"	"PayAsYouGo"	360.48	43	"No"	FALSE
"Client2463"	30	"Group_3"	"PayAsYouGo"	922.56	43	"No"	FALSE
"Client2464"	30	"Group_3"	"PayAsYouGo"	2148.84	43	"No"	FALSE
"Client2465"	25	"Group_2"	"PayAsYouGo"	1483.47	42	"No"	FALSE
"Client2466"	30	"Group_3"	"PayAsYouGo"	1099.4	42	"No"	FALSE
"Client2470"	30	"Group_3"	"PayAsYouGo"	1933.36	42	"No"	FALSE
"Client2471"	45	"Group_4"	"PayAsYouGo"	375.45	42	"No"	FALSE
"Client2472"	25	"Group_2"	"PayAsYouGo"	895.14	42	"No"	FALSE
"Client2474"	55	"Group_5"	"Contractual"	193.905	41	"No"	FALSE
"Client2475"	25	"Group_2"	"PayAsYouGo"	486.675	41	"No"	FALSE
"Client2476"	30	"Group_3"	"PayAsYouGo"	206.44	39	"No"	FALSE
"Client2480"	45	"Group_4"	"PayAsYouGo"	99.8	41	"No"	FALSE
"Client2481"	55	"Group_5"	"PayAsYouGo"	158.715	38	"No"	FALSE
"Client2483"	55	"Group_5"	"PayAsYouGo"	45.615	41	"No"	FALSE
"Client2484"	25	"Group_2"	"Contractual"	837.54	36	"Yes"	FALSE
"Client2485"	30	"Group_3"	"Contractual"	1459.2	39	"No"	FALSE
"Client2486"	30	"Group_3"	"PayAsYouGo"	251.96	41	"No"	FALSE
"Client2488"	25	"Group_2"	"PayAsYouGo"	1018.44	41	"No"	FALSE
"Client2489"	30	"Group_3"	"Contractual"	918	32	"No"	FALSE
"Client2490"	55	"Group_5"	"PayAsYouGo"	103.59	31	"No"	FALSE
"Client2493"	25	"Group_2"	"PayAsYouGo"	245.52	30	"No"	FALSE
"Client2494"	30	"Group_3"	"PayAsYouGo"	255.4	30	"No"	FALSE
"Client2495"	30	"Group_3"	"PayAsYouGo"	272.8	23	"No"	FALSE
"Client2496"	25	"Group_2"	"Contractual"	779.985	22	"No"	FALSE
"Client2497"	55	"Group_5"	"PayAsYouGo"	280.545	20	"No"	FALSE
"Client2498"	30	"Group_3"	"PayAsYouGo"	331.88	21	"No"	FALSE
"Client2499"	30	"Group_3"	"PayAsYouGo"	1129.16	14	"No"	FALSE
"Client2500"	30	"Group_3"	"PayAsYouGo"	152.24	14	"No"	TRUE
"Client2501"	30	"Group_3"	"PayAsYouGo"	210.56	37	"No"	FALSE
"Client2503"	30	"Group_3"	"PayAsYouGo"	1525.44	36	"No"	FALSE
"Client2504"	15	"Group_1"	"PayAsYouGo"	279.785	37	"No"	FALSE
"Client2505"	25	"Group_2"	"PayAsYouGo"	147.33	37	"No"	FALSE
"Client2506"	30	"Group_3"	"PayAsYouGo"	271.2	37	"No"	FALSE
"Client2507"	30	"Group_3"	"PayAsYouGo"	1224.88	37	"No"	FALSE
"Client2508"	30	"Group_3"	"PayAsYouGo"	934.36	36	"No"	FALSE
"Client2509"	30	"Group_3"	"PayAsYouGo"	590.6	37	"No"	FALSE
"Client2510"	30	"Group_3"	"PayAsYouGo"	216.84	37	"No"	FALSE
"Client2511"	30	"Group_3"	"PayAsYouGo"	273.44	37	"No"	FALSE
"Client2513"	30	"Group_3"	"Contractual"	819.52	37	"No"	FALSE
"Client2514"	30	"Group_3"	"PayAsYouGo"	2045.8	37	"No"	FALSE
"Client2515"	25	"Group_2"	"PayAsYouGo"	1367.55	36	"No"	FALSE
"Client2516"	30	"Group_3"	"PayAsYouGo"	996.36	36	"No"	FALSE
"Client2520"	30	"Group_3"	"PayAsYouGo"	1830.32	36	"No"	FALSE
"Client2521"	45	"Group_4"	"PayAsYouGo"	311.05	36	"No"	FALSE
"Client2522"	25	"Group_2"	"PayAsYouGo"	779.22	36	"No"	FALSE
"Client2524"	55	"Group_5"	"PayAsYouGo"	170.265	35	"No"	FALSE
"Client2525"	25	"Group_2"	"PayAsYouGo"	370.755	35	"No"	TRUE
"Client2526"	30	"Group_3"	"PayAsYouGo"	147.4	33	"No"	FALSE
"Client2530"	45	"Group_4"	"PayAsYouGo"	62.9	35	"No"	FALSE
"Client2531"	55	"Group_5"	"PayAsYouGo"	120.075	32	"No"	FALSE
"Client2533"	55	"Group_5"	"PayAsYouGo"	15.165	35	"No"	FALSE
"Client2534"	25	"Group_2"	"Contractual"	771.12	30	"No"	FALSE
"Client2535"	30	"Group_3"	"Contractual"	1356.16	33	"No"	FALSE
"Client2536"	30	"Group_3"	"PayAsYouGo"	184.92	35	"No"	FALSE
"Client2538"	25	"Group_2"	"PayAsYouGo"	902.52	35	"No"	FALSE
"Client2539"	30	"Group_3"	"Contractual"	814.96	26	"No"	FALSE
"Client2540"	55	"Group_5"	"PayAsYouGo"	64.95	25	"No"	FALSE
"Client2543"	25	"Group_2"	"PayAsYouGo"	129.6	24	"No"	FALSE
"Client2544"	30	"Group_3"	"PayAsYouGo"	164.36	24	"No"	FALSE
"Client2545"	30	"Group_3"	"PayAsYouGo"	169.76	17	"No"	FALSE
"Client2546"	25	"Group_2"	"Contractual"	664.065	16	"No"	FALSE
"Client2547"	55	"Group_5"	"PayAsYouGo"	241.905	14	"No"	FALSE
"Client2548"	30	"Group_3"	"PayAsYouGo"	228.84	15	"No"	FALSE
"Client2549"	30	"Group_3"	"PayAsYouGo"	1026.12	8	"No"	FALSE
"Client2550"	30	"Group_3"	"PayAsYouGo"	93.2	8	"Yes"	TRUE
"Client2551"	30	"Group_3"	"PayAsYouGo"	346.48	40	"No"	FALSE
"Client2553"	30	"Group_3"	"PayAsYouGo"	1685.36	39	"No"	FALSE
"Client2554"	15	"Group_1"	"PayAsYouGo"	444.675	40	"No"	FALSE
"Client2555"	25	"Group_2"	"PayAsYouGo"	286.74	40	"No"	FALSE
"Client2556"	30	"Group_3"	"PayAsYouGo"	431.12	40	"No"	FALSE
"Client2557"	45	"Group_4"	"PayAsYouGo"	865.5	40	"No"	FALSE
"Client2558"	30	"Group_3"	"PayAsYouGo"	1094.28	39	"Yes"	FALSE
"Client2559"	30	"Group_3"	"PayAsYouGo"	706.52	40	"No"	FALSE
"Client2560"	30	"Group_3"	"PayAsYouGo"	340.76	40	"No"	FALSE
"Client2561"	30	"Group_3"	"PayAsYouGo"	417.36	40	"No"	FALSE
"Client2563"	30	"Group_3"	"Contractual"	979.44	40	"Yes"	FALSE
"Client2564"	45	"Group_4"	"PayAsYouGo"	1378.575	40	"No"	FALSE
"Client2565"	25	"Group_2"	"PayAsYouGo"	1547.46	39	"No"	FALSE
"Client2566"	30	"Group_3"	"PayAsYouGo"	1156.28	39	"No"	FALSE
"Client2570"	30	"Group_3"	"PayAsYouGo"	1990.24	39	"No"	FALSE
"Client2571"	45	"Group_4"	"PayAsYouGo"	411	39	"No"	FALSE
"Client2572"	25	"Group_2"	"Contractual"	959.13	39	"No"	FALSE
"Client2574"	55	"Group_5"	"PayAsYouGo"	215.235	38	"No"	FALSE
"Client2575"	30	"Group_3"	"PayAsYouGo"	489.48	38	"No"	FALSE
"Client2576"	30	"Group_3"	"PayAsYouGo"	263.32	36	"No"	FALSE
"Client2580"	45	"Group_4"	"PayAsYouGo"	135.35	38	"No"	FALSE
"Client2581"	55	"Group_5"	"PayAsYouGo"	180.045	35	"No"	FALSE
"Client2583"	55	"Group_5"	"PayAsYouGo"	66.945	38	"No"	FALSE
"Client2584"	25	"Group_2"	"Contractual"	901.53	33	"No"	FALSE
"Client2585"	30	"Group_3"	"Contractual"	1516.08	36	"No"	FALSE
"Client2586"	30	"Group_3"	"PayAsYouGo"	308.84	38	"No"	FALSE
"Client2588"	25	"Group_2"	"PayAsYouGo"	1082.43	38	"No"	FALSE
"Client2589"	30	"Group_3"	"Contractual"	974.88	29	"No"	FALSE
"Client2590"	55	"Group_5"	"PayAsYouGo"	124.92	28	"No"	FALSE
"Client2593"	25	"Group_2"	"PayAsYouGo"	309.51	27	"No"	FALSE
"Client2594"	30	"Group_3"	"PayAsYouGo"	312.28	27	"No"	FALSE
"Client2595"	30	"Group_3"	"PayAsYouGo"	329.68	20	"No"	FALSE
"Client2596"	25	"Group_2"	"Contractual"	843.975	19	"No"	FALSE
"Client2597"	55	"Group_5"	"PayAsYouGo"	301.875	17	"No"	FALSE
"Client2598"	30	"Group_3"	"Contractual"	388.76	18	"No"	FALSE
"Client2599"	30	"Group_3"	"Contractual"	1186.04	11	"No"	FALSE
"Client2600"	30	"Group_3"	"PayAsYouGo"	209.12	11	"Yes"	TRUE
"Client2601"	30	"Group_3"	"PayAsYouGo"	193.68	40	"No"	FALSE
"Client2603"	30	"Group_3"	"PayAsYouGo"	1468.56	39	"No"	FALSE
"Client2604"	15	"Group_1"	"PayAsYouGo"	256.575	40	"No"	FALSE
"Client2605"	25	"Group_2"	"PayAsYouGo"	128.34	40	"No"	FALSE
"Client2606"	30	"Group_3"	"PayAsYouGo"	214.32	40	"No"	FALSE
"Client2607"	30	"Group_3"	"PayAsYouGo"	1168	40	"No"	FALSE
"Client2608"	30	"Group_3"	"PayAsYouGo"	877.48	39	"No"	FALSE
"Client2609"	30	"Group_3"	"PayAsYouGo"	573.72	40	"No"	FALSE
"Client2610"	30	"Group_3"	"PayAsYouGo"	199.96	40	"No"	FALSE
"Client2611"	30	"Group_3"	"PayAsYouGo"	256.56	40	"No"	FALSE
"Client2613"	30	"Group_3"	"PayAsYouGo"	762.64	40	"No"	FALSE
"Client2614"	30	"Group_3"	"PayAsYouGo"	1988.92	40	"No"	FALSE
"Client2615"	25	"Group_2"	"PayAsYouGo"	1303.56	39	"No"	FALSE
"Client2616"	30	"Group_3"	"PayAsYouGo"	939.48	39	"No"	FALSE
"Client2620"	30	"Group_3"	"PayAsYouGo"	1773.44	39	"No"	FALSE
"Client2621"	45	"Group_4"	"PayAsYouGo"	300.5	39	"No"	FALSE
"Client2622"	25	"Group_2"	"PayAsYouGo"	715.23	39	"No"	FALSE
"Client2624"	55	"Group_5"	"PayAsYouGo"	163.935	38	"No"	FALSE
"Client2625"	25	"Group_2"	"PayAsYouGo"	306.765	38	"No"	TRUE
"Client2626"	30	"Group_3"	"PayAsYouGo"	130.52	36	"No"	FALSE
"Client2630"	45	"Group_4"	"PayAsYouGo"	52.35	38	"No"	FALSE
"Client2631"	55	"Group_5"	"PayAsYouGo"	109.245	35	"No"	FALSE
"Client2633"	55	"Group_5"	"PayAsYouGo"	15.165	38	"No"	FALSE
"Client2634"	25	"Group_2"	"PayAsYouGo"	752.13	33	"No"	FALSE
"Client2635"	30	"Group_3"	"Contractual"	1299.28	36	"No"	FALSE
"Client2636"	30	"Group_3"	"PayAsYouGo"	168.04	38	"No"	FALSE
"Client2638"	25	"Group_2"	"PayAsYouGo"	838.53	38	"No"	FALSE
"Client2639"	30	"Group_3"	"Contractual"	758.08	29	"No"	FALSE
"Client2640"	45	"Group_4"	"PayAsYouGo"	72.7	28	"No"	FALSE
"Client2643"	25	"Group_2"	"PayAsYouGo"	74.61	27	"No"	FALSE
"Client2644"	30	"Group_3"	"PayAsYouGo"	147.48	27	"No"	FALSE
"Client2645"	25	"Group_2"	"PayAsYouGo"	126.99	20	"No"	FALSE
"Client2646"	25	"Group_2"	"Contractual"	600.075	19	"No"	FALSE
"Client2647"	55	"Group_5"	"PayAsYouGo"	220.575	17	"No"	FALSE
"Client2648"	30	"Group_3"	"PayAsYouGo"	171.96	18	"No"	FALSE
"Client2649"	30	"Group_3"	"PayAsYouGo"	969.24	11	"No"	FALSE
